,,,,"Перечень объектов, подлежащих мониторингу в 2 квартале 2026 года",,,,,,,,,,,,,,,,,,,,,,
№№,Ссылка на дашборд,УИН,Код ДС,Наименование объекта,Статус,ГРБС,Заказчик,Генподрядчик,"Плановый ввод
 по директивному графику (по дашборду)",%,категория,График  ВВЕ 26-30,Строймониторинг (план),Строймониторинг (факт),Стройконтроль (план),Стройконтроль (факт),Мониторинг объектов метрополитена (план),Мониторинг объектов метрополитена (факт),Мониторинг уникальных объектов (план),Мониторинг уникальных объектов (факт),Лабораторные исследования (план),Лабораторные исследования (факт),Мониторинг СУИД (план),Мониторинг СУИД (факт),Мониторинг КСГ (план),Мониторинг КСГ (факт) 
141,https://dashboard-stroi.mos.ru/dashboard/253,IH3163-10-0001-001,024-0214,"«Жилой дом с инженерными сетями и благоустройством территории (со сносом жилого дома по адресу: улица Михайлова, дом 27)» по адресу: г. Москва, внутригородское муниципальное образование Рязанское, улица Михайлова, земельный участок 27 (Михайлова ул., вл. 27) (Юго-Восточный административный округ)",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","АО ""МСУ-1"" (ГК ФСК)",30.11.2026,8,6-20,отсутствует,V,,,,,,,,V,,V,,V,30.03.2026
142,https://dashboard-stroi.mos.ru/dashboard/254,IH5018-10-0001-001,023-0259,"«Жилой дом с инженерными сетями и благоустройством территории (со сносом жилых домов по адресам: Сиреневый б-р, д. 70, корп. 1, ул. 16-я Парковая, д. 16, корп. 2)» по адресу: г. Москва, внутригородское муниципальное образование Восточное Измайлово, Сиреневый бульвар, земельный участок 70 (Сиреневый б-р, вл. 70) (Восточный административный округ)»",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""СЗ КАПИТЕЛЬ""",30.11.2026,6,6-20,отсутствует,V,,,,,,,,V,,V,,V,30.03.2026
143,https://dashboard-stroi.mos.ru/dashboard/256,TT0000-99-7948-001,021-0019,"«Жилой дом с инженерными сетями и благоустройством территории (со сносом здания по адресу: ул. Краснодарская, д. 8) по адресу: г. Москва, внутригородское муниципальное образование Люблино, улица Краснодарская, земельный участок 8 (Краснодарская ул., вл. 8) (Юго-Восточный административный округ)»",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""Велесстрой""",28.04.2026,2,0-5,отсутствует,V,,,,,,,,,,V,,V,30.03.2026
144,https://dashboard-stroi.mos.ru/dashboard/257,HG6163-10-0001-001,021-0093,"Жилой дом с приспособлением подземной автостоянки под защитное сооружение гражданской обороны – «укрытие» (ЗСГО), инженерными сетями и благоустройством территории (со сносом жилых домов по адресу: ул. Долгопрудная, д.8, к.2 и ул. Долгопрудная, д.8, к.1) по адресу: г. Москва внутригородское муниципальное образование Дмитровское, улица Долгопрудная, земельный участок 8 (Северный административный округ)",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""МОСРЕНСТРОЙ-2""",30.9.2026,3,0-5,отсутствует,V,,,,,,,,V,,V,,V,30.03.2026
145,https://dashboard-stroi.mos.ru/dashboard/258,TT0000-99-8021-001,019-0047,"Жилой дом с инженерными сетями и благоустройством территории по адресу: г. Москва, внутригородское муниципальное образование Бескудниковское, ш. Дмитровское, з/у 89 (Дмитровское ш., влд. 89), Северный административный округ",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""ГП-МФС""",30.09.2026,64,61-80,отсутствует,V,,V,,,,,,,,V,,V,30.03.2026
146,https://dashboard-stroi.mos.ru/dashboard/260,TT0000-99-0617-001,019-0619,"""Жилой дом с инженерными сетями и благоустройством территории по адресу: г. Москва, район Проспект Вернадского, ул. Лобачевского, влд. 62 (Западный административный округ)""",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""ФЛЭТ И КО""",30.09.2026,37,21-40,отсутствует,V,,V,,,,,,V,,V,,V,30.03.2026
147,https://dashboard-stroi.mos.ru/dashboard/261,TT0000-99-7810-001,020-0095,"Жилой дом с инженерными сетями и благоустройством территории (со сносом жилых зданий по адресам: ул. Восточная д.1, корп. 1 и Пересветов пер., д.1, корп.2) по адресу: г. Москва, район Даниловский, ул. Восточная, 1 (Южный административный округ)",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""ИСК РОДИНА""",30.09.2026,36,21-40,отсутствует,V,,V,,,,,,V,,V,,V,30.03.2026
148,https://dashboard-stroi.mos.ru/dashboard/262,TT0000-99-7931-001,021-0356,"«Жилой дом с приспособлением подземной автостоянки под защитное сооружение гражданской обороны – «укрытие» (ЗСГО), с инженерными сетями и благоустройством территории (со сносом многоквартирного дома по адресу: ул. Велозаводская, д. 2, корп. 2) по адресу: г. Москва, район Даниловский, Велозаводская ул., земельный участок 2» (Южный административный округ)",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""ГЛОБАЛИЗАЦИЯСТРОЙ""",30.9.2026,17,6-20,отсутствует,V,,,,,,,,V,,V,,V,30.03.2026
149,https://dashboard-stroi.mos.ru/dashboard/263,HG3297-10-0001-001,021-0544,"""Жилые дома с подземной автостоянкой, инженерными сетями и благоустройством территории по адресу: г. Москва, внутригородское муниципальное образование Южное Тушино, ул. Новопоселковая, вл. 6 (Северо-Западный административный округ)""",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""ФЛЭТ И КО""",30.11.2026,2,0-5,отсутствует,V,,,,,,,,,,V,,V,30.03.2026
150,https://dashboard-stroi.mos.ru/dashboard/264,TT0000-99-7694-001,022-0078,"""Жилой дом с инженерными сетями и благоустройством территории (со сносом жилого дома по адресу: ул. 2-я Дубровская, д. 1)"" по адресу: г. Москва, внутригородское муниципальное образование Таганское, 2-я Дубровская улица, земельный участок 1 (Центральный административный округ)",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""ЭЛИТСТРОЙ""",30.09.2026,25,21-40,отсутствует,V,,V,,,,,,V,,V,,V,30.03.2026
151,https://dashboard-stroi.mos.ru/dashboard/266,TT0000-10-0712-001,022-0372,"Жилой дом с инженерными сетями и благоустройством территории (со сносом нежилого здания ГБОУ школа на Яузе Дошкольное отделение корпус № 7 по адресу: ул. Госпитальный Вал, д.5, стр.20 и жилого дома: по адресу ул. Госпитальный Вал, д.5, к.10) по адресу: г. Москва, Басманный район, ул. Госпитальный Вал, вл.5, корп.10 (Центральный административный округ)",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""МЕГАПАРК""",30.08.2026,32,21-40,отсутствует,V,,V,,,,,,V,,V,,V,30.03.2026
152,https://dashboard-stroi.mos.ru/dashboard/267,TT0000-10-0713-001,022-0393,"Жилой дом с инженерными сетями и благоустройством территории (со сносом жилых домов по адресам: ул. Госпитальный Вал, д.3 и д.3, корп.1) по адресу: Басманный район, ул. Госпитальный Вал, вл.3 (Центральный административный округ)",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""МЕГАПАРК""",30.8.2026,28,21-40,отсутствует,V,,V,,,,,,V,,V,,V,30.03.2026
153,https://dashboard-stroi.mos.ru/dashboard/268,TT0000-99-8291-001,022-0394,"«Жилой дом с инженерными сетями и благоустройством территории (со сносом жилых домов по адресам: 1-й квартал Капотня, д. 3, 1-й квартал Капотня, д. 4, 1-й квартал Капотня, д. 5, 1-й квартал Капотня, д. 12) по адресу: г. Москва, внутригородское муниципальное образование Капотня, 1-й квартал Капотни, земельный участок 4 (1-й квартал Капотня, вл. 4)» (Юго-Восточный административный округ)",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""АРТСТРОЙТЕХНОЛОГИЯ""",30.8.2026,24,21-40,отсутствует,V,,,,,,,,V,,V,,V,30.03.2026
154,https://dashboard-stroi.mos.ru/dashboard/269,TT0000-99-8293-001,022-0386,"«Жилой дом с инженерными сетями и благоустройством территории (со сносом жилых домов по адресам: пос. Кокошкино, д.п. Кокошкино, ул. Труда, дд. 1, 2, 3, 4) по адресу: г. Москва, поселение Кокошкино, дачный поселок Кокошкино, улица Труда, земельный участок 1 (ул. Труда, вл. 1, 2, 3, 4) (Новомосковский административный округ)»",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","АО ""ХК ГВСУ ЦЕНТР""",30.11.2026,1,0-5,отсутствует,V,,,,,,,,,,V,,V,30.03.2026
155,https://dashboard-stroi.mos.ru/dashboard/270,TT0000-10-0788-001,022-0682,"«Жилой дом с инженерными сетями и благоустройством территории по адресу: г. Москва, внутригородское муниципальное образование Рязанское, Рязанский проспект, земельный участок 6А (Рязанский пр-т, вл.6А)» (Юго-Восточный административный округ)",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""ТРОЙКА КОНСТРАКШН""",30.6.2026,69,61-80,отсутствует,V,,V,,,,,,,,V,,V,30.03.2026
156,https://dashboard-stroi.mos.ru/dashboard/271,HG3296-10-0002-001,023-0514,"""Жилой дом с инженерными сетями и благоустройством территории"" по адресу: г. Москва, внутригородское муниципальное образование Южное Тушино, улица Новопоселковая, земельный участок 5А (СЗАО)",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""СЗ БОГОРОДСКАЯ""",31.12.2026,0,0-5,отсутствует,V,,,,,,,,,,V,,V,30.03.2026
157,https://dashboard-stroi.mos.ru/dashboard/272,HH3402-10-0001-001,023-1070,"«Жилой дом с инженерными сетями и благоустройством территории (со сносом нежилых зданий по адресам: г. Москва, район Покровское-Стрешнево, улица Циолковского, д. 3 стр. 1, д. 3 стр. 2, д. 3 стр. 3)» по адресу: г. Москва, район Покровское-Стрешнево, ул. Циолковского, вл. 3 (Северо-Западный административный округ)",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""МИЛАНСТРОЙ""",30.11.2026,2,0-5,отсутствует,V,,,,,,,,,,V,,V,30.03.2026
158,https://dashboard-stroi.mos.ru/dashboard/273,TT0000-99-7749-001,022-0100,"Приобретение будущих объектов недвижимости, создаваемых в многоквартирном доме в целях реализации Программы реновации жилищного фонда в городе Москве по адресу: г. Москва, внутригородское муниципальное образование Соколиная Гора, ул. Щербаковская, земельный участок 5А (Щербаковская улица, влд. 5А) (Восточный административный округ)",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""СЗ И2-Девелопмент""",30.06.2026,43,41-60,отсутствует,V,,V,,,,,,V,,V,,V,31.03.2026
159,https://dashboard-stroi.mos.ru/dashboard/274,IH4582-10-0002-001,022-0359,"Жилой дом с приспособлением подземного гаража под защитное сооружение гражданской обороны – «укрытие» (ЗСГО) с инженерными сетями и благоустройством территории (со сносом жилого дома по адресу: Самаркандский б-р. д.15 к.5) по адресу: Российская Федерация, город Москва, внутригородская территория муниципальное образование Выхино-Жулебино, Самаркандский бульвар, земельный участок 15А (ЮВАО)",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""ГК СУ-555""",30.8.2026,30,21-40,отсутствует,V,,V,,,,,,V,,V,,V,31.03.2026
160,https://dashboard-stroi.mos.ru/dashboard/275,TT0000-10-0789-001,022-0681,"""Жилой дом с инженерными сетями и благоустройством территории по адресу: г. Москва, внутригородское муниципальное образование Головинское, улица Михалковская, земельный участок 55/22 (Михалковская ул., вл. 52, стр. 22, 23)""",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""А1""",31.12.2026,0,0-5,отсутствует,V,,,,,,,,,,V,,V,31.03.2026
161,https://dashboard-stroi.mos.ru/dashboard/276,TT0000-99-7812-001,020-0083,"""Жилой дом с инженерными сетями и благоустройством территории (со сносом жилых домов по адресам: г. Москва, ул. Бехтерева, д. 3, к. 1, ул. Бехтерева, д. 3, к. 2, ул. Бехтерева, д. 5)"" по адресу: г. Москва, внутригородское муниципальное образование Царицыно, улица Бехтерева, земельный участок 3/5 (ЮАО)",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""МАГИСТРАЛЬ""",30.12.2026,15,6-20,отсутствует,V,,,,,,,,V,,V,,V,31.03.2026
162,https://dashboard-stroi.mos.ru/dashboard/277,HG5964-10-0002-001,021-0115,"«Жилой дом с инженерными сетями и благоустройством территории (со сносом жилых зданий по адресу: Клязьминская ул., д.26; Карельский бульвар, д.3 к.3) по адресу г. Москва, внутригородское муниципальное образование Дмитровское, Клязьминская улица, земельный участок 26 (Северный административный округ)»",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""МОСРЕНСТРОЙ-2""",30.11.2026,0,0-5,отсутствует,V,,,,,,,,,,V,,V,31.03.2026
163,https://dashboard-stroi.mos.ru/dashboard/278,TT0000-99-7997-001,021-0487,"Жилой дом с подземным гаражом, инженерными сетями и благоустройством территории (со сносом жилых зданий по адресам: Вагоноремонтная улица, д.11; Вагоноремонтная ул., д.9/25) по адресу: г. Москва, внутригородское муниципальное образование Дмитровское, Вагоноремонтная улица, земельный участок 9/11 (Зона 5.1) (Северный административный округ)",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""МОСРЕНСТРОЙ-2""",30.09.2026,0,0-5,отсутствует,V,,,,,,,,,,V,,V,31.03.2026
164,https://dashboard-stroi.mos.ru/dashboard/279,TT0000-99-1551-001,020-0064,"Жилой дом с приспособлением подземной автостоянки под защитное сооружение гражданской обороны – «укрытие» (ЗСГО) с инженерными сетями и благоустройством территории» по адресу: город Москва, внутригородское муниципальное образование - муниципальный округ Ломоносовский в городе Москве, улица Вавилова, земельный участок 76/1 (Вавилова ул., вл. 76) (Юго-Западный административный округ)",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""ПРЕМЬЕР""",30.7.2026,2,0-5,отсутствует,V,,,,,,,,,,V,,V,31.03.2026
165,https://dashboard-stroi.mos.ru/dashboard/280,TT0000-99-7821-001,020-0046,"«Жилой дом с приспособлением подземной автостоянки под защитное сооружение гражданской обороны – «укрытие» (ЗСГО), с инженерными сетями и благоустройством территории (со сносом жилых зданий по адресам: наб. Новикова-Прибоя, д. 6, корп. 2; наб. Новикова-Прибоя, д. 6, корп. 3) по адресу: район Хорошево-Мневники, мкр. 83, 84-85, 86, зона № 9.1 (Северо-Западный административный округ)».",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""СТРОЙПРОЕКТ""",30.11.2026,7,6-20,отсутствует,V,,,,,,,,V,,V,,V,31.03.2026
166,https://dashboard-stroi.mos.ru/dashboard/281,TT0000-99-7818-001,020-0054,"Жилой дом с подземной автостоянкой, инженерными сетями и благоустройством территории (со сносом жилых зданий по адресам: ул. Большая Очаковская, д. 45, к.1, ул. Проектируемый проезд № 1980, д.3) по адресу: г. Москва, внутригородское муниципальное образование Очаково-Матвеевское, ул. Большая Очаковская, земельный участок 45А (Большая Очаковская ул., вл.45А) (Западный административный округ)",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""СТРОЙПРОЕКТ""",30.10.2026,35,21-40,отсутствует,V,,V,,,,,,V,,V,,V,31.03.2026
167,https://dashboard-stroi.mos.ru/dashboard/282,TT0000-10-0801-001,023-0222,"""Жилой дом с инженерными сетями и благоустройством территории (со сносом жилого дома по адресу: проезд Береговой, д.9, корп. 1) по адресу: г. Москва, внутригородское муниципальное образование Филевский Парк, проезд Береговой, земельный участок 9/1 (Береговой пр-д, вл.9, корп.1)"" (Западный административный округ)",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","АО ""СК ФЛАН-М""",30.10.2026,8,6-20,отсутствует,V,,,,,,,,V,,V,,V,31.03.2026
168,https://dashboard-stroi.mos.ru/dashboard/283,TT0000-99-7760-001,021-0492,"Жилой дом с приспособлением подземной автостоянки под защитное сооружение гражданской обороны – «укрытие» (ЗСГО) с инженерными сетями и благоустройством территории (со сносом зданий по адресу: ул. Байкальская, д. 28, к. 3) по адресу: г. Москва, внутригородское муниципальное образование Гольяново, улица Байкальская, земельный участок 28/3 (ул. Байкалькая, влд.28) (ВАО)",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""НАСЛЕДИЕ-РЕНОВАЦИЯ""",30.11.2026,34,21-40,отсутствует,V,,V,,,,,,V,,V,,V,31.03.2026
169,https://dashboard-stroi.mos.ru/dashboard/288,HI6872-10-0002-001,020-0056,"«Жилой дом с инженерными сетями и благоустройством территории (со сносом зданий по адресу: г. Москва, район Южное Бутово, ул. Ливенская, д. 1; ул. Ливенская, д. 2; ул. Ливенская, д. 3)» по адресу: г. Москва, внутригородское муниципальное образование Южное Бутово, улица Ливенская, земельный участок 1 (Ливенская ул., вл. 1) (Юго-Западный административный округ)",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""МДТ ГРУПП""",30.11.2026,0,0-5,отсутствует,V,,,,,,,,,,V,,V,31.03.2026
170,https://dashboard-stroi.mos.ru/dashboard/289,HH3623-10-0001-001,023-1129,"""Жилой дом с инженерными сетями и благоустройством территории (со сносом жилого дома по адресу: Живописная улица, дом 34, корпус 1)"" по адресу: г. Москва, внутригородское муниципальное образование Щукино, улица Живописная, земельный участок 34/1 (Живописная ул., вл. 34, корп. 1) (Северо-Западный административный округ)",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""ДОМ-СТРОЙ""",31.12.2026,1,0-5,отсутствует,V,,,,,,,,,,V,,V,31.03.2026
171,https://dashboard-stroi.mos.ru/dashboard/290,TT0000-99-8027-001,021-0121,«Жилые дома с инженерными сетями и благоустройством территории» по адресу: зона 6.2 поселка Шишкин Лес поселения Михайлово-Ярцевское (Троицкий административный округ).,в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""МОСРЕНСТРОЙ-1""",30.10.2026,8,6-20,отсутствует,V,,,,,,,,V,,V,,V,31.03.2026
172,https://dashboard-stroi.mos.ru/dashboard/291,TT0000-99-7756-001,021-0816,"Жилой дом с приспособлением подземной автостоянки под защитное сооружение гражданской обороны - ""укрытие"" (ЗСГО) с инженерными сетями и благоустройством территории (со сносом жилых зданий, по адресам: Перекопская улица, дом 29; Перекопская улица, дом 27, корпус 1; Перекопская улица, дом 27, корпус 2) по адресу: г. Москва, внутригородское муниципальное образование Черемушки, улица Перекопская, земельный участок 27 (Юго-Западный административный округ)",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""ФЛЭТ И КО""",30.06.2026,1,0-5,отсутствует,V,,,,,,,,,,V,,V,31.03.2026
173,https://dashboard-stroi.mos.ru/dashboard/292,IH4582-10-0001-001,022-0361,"Жилой дом с приспособлением подземного гаража под защитное сооружение гражданской обороны – «укрытие» (ЗСГО) с инженерными сетями и благоустройством территории (со сносом жилого дома по адресу: Самаркандский б-р. д.15 к.4) по адресу: Российская Федерация, город Москва, внутригородская территория муниципальный округ Выхино-Жулебино, Самаркандский бульвар, земельный участок 15/4 (ЮВАО)",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""ГК СУ-555""",30.9.2026,15,6-20,отсутствует,V,,,,,,,,V,,V,,V,31.03.2026
174,https://dashboard-stroi.mos.ru/dashboard/293,IH3567-10-0001-001,024-0215,"«Жилой дом с инженерными сетями и благоустройством территории (со сносом жилого дома по адресу: улица Михайлова, дом 38)» по адресу: г. Москва, внутригородское муниципальное образование Рязанское, улица Михайлова, земельный участок 38 (Михайлова ул., вл. 38) (Юго-Восточный административный округ)",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","АО ""МСУ-1"" (ГК ФСК)",30.11.2026,0,0-5,отсутствует,V,,,,,,,,,,V,,V,31.03.2026
175,https://dashboard-stroi.mos.ru/dashboard/294,HH6142-10-0001-001,022-0090,"Жилой дом с подземной автостоянкой, инженерными сетями и благоустройством территории по адресу: г. Москва, внутригородское муниципальное образование Пресненское,улица Подвойского, земельный участок 12/15 (зона 1.1)",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""СТРОЙПРОЕКТ""",30.10.2026,50,41-60,отсутствует,V,,V,,,,,,V,,V,,V,31.03.2026
176,https://dashboard-stroi.mos.ru/dashboard/295,TT0000-99-7719-001,021-0820,"Жилой дом с приспособлением подземной автостоянки под защитное сооружение гражданской обороны – «укрытие» (ЗСГО) с инженерными сетями и благоустройством территории (со сносом нежилого здания по адресу: б-р Славянский, д. 7, корп.2) по адресу: г. Москва, внутригородское муниципальное образование Фили-Давыдково, ул. Кременчугская, вл. 11-17 (Западный административный округ)»",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""МОСРЕНСТРОЙ-3""",30.09.2026,51,41-60,отсутствует,V,,V,,,,,,V,,V,,V,31.03.2026
177,https://dashboard-stroi.mos.ru/dashboard/296,TT0000-99-7961-001,021-0535,"""Жилой дом с приспособлением подземной автостоянки под защитное сооружение гражданской обороны - ""укрытие"" (ЗСГО), с инженерными сетями и благоустройством территории (со сносом жилого дома по адресу: улица Константинова, дом 2) по адресу: город Москва, внутригородское муниципальное образование Алексеевское, улица Константинова, земельный участок 2 (ул. Константинова, вл. 2),Северо-Восточный административный округ""",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""СОТЭКС""",30.08.2026,23,21-40,отсутствует,V,,,,,,,,V,,V,,V,31.03.2026
178,https://dashboard-stroi.mos.ru/dashboard/297,HH8420-10-0001-001,022-0185,"""Жилой дом с инженерными сетями и благоустройством территории (со сносом жилых зданий по адресам: ул. Шереметьевская д.17, корп.1, ул. Шереметьевская д.17, корп.2) по адресу: г. Москва, район Марьина Роща, Шереметьевская ул., вл. 17, корп. 1, корп. 2 (Северо-Восточный административный округ)""",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""ЕВРОМЕТСТРОЙ""",30.08.2026,1,0-5,отсутствует,V,,,,,,,,,,V,,V,31.03.2026
179,https://dashboard-stroi.mos.ru/dashboard/298,TT0000-10-0338-001,020-0050,"Жилой дом с подземной австостоянкой, инженерными сетями и благоустройством территории (со сносом жилых зданий по адресам: ул. Пивченкова, д.10, ул. Пивченкова, д.12, ул. Пивченкова, д.14, ул. Олеко Дундича, д.45, к.1, ул. Олеко Дундича, д.45, к.2, ул. Олеко Дундича, д.47, ул. Кастанаевская, д.40, к.1, ул. Кастанаевская, д.40, к.2) по адресу: г. Москва, ЗАО, район Фили-Давыдково, улица Пивченкова, вл. 14",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""СТРОЙПРОЕКТ""",28.9.2026,42,41-60,отсутствует,V,,V,,,,,,V,,V,,V,31.03.2026
180,https://dashboard-stroi.mos.ru/dashboard/299,HG4393-10-0001-001,023-0437,"Жилой дом с инженерными сетями, благоустройством территории и размещением на кровле электросирены оповещения (со сносом жилого здания по адресу: Ленинградское шоссе, д.62, корп.1) по адресу: г. Москва, внутригородское муниципальное образование Головинское, Ленинградское шоссе, земельный участок 62/1 (зона 9.1) (Северный административный округ)",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""КРОСТ-Д""",30.11.2026,0,0-5,отсутствует,V,,,,,,,,,,V,,V,31.03.2026
181,https://dashboard-stroi.mos.ru/dashboard/300,HG6094-10-0001-001,024-0016,"""Жилой дом с приспособлением подземной автостоянки под защитное сооружение гражданской обороны ""укрытие"" (ЗСГО), с инженерными сетями и благоустройством территории (со сносом жилого дома по адресу: проезд Черепановых, д. 52А), по адресу: район Коптево, кв. 101, зона № 12.2 (САО)"".",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""КРОСТ-Д""",30.11.2026,0,0-5,отсутствует,V,,,,,,,,,,V,,V,31.03.2026
182,https://dashboard-stroi.mos.ru/dashboard/301,IG0276-10-0002-001,022-0459,"«Жилой дом с инженерными сетями и благоустройством территории (со сносом жилого здания по адресам: ул. Летчика Бабушкина, дом 33, к.3) по адресу: г. Москва, внутригородское муниципальное образование – муниципальный округ Бабушкинский в городе Москве, улица Лётчика Бабушкина, земельный участок 33Б (Северо-Восточный административный округ)»",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""КОНЦЕРН МОНАРХ""",30.09.2026,4,0-5,отсутствует,V,,,,,,,,V,"03.04.2026
Бетон",V,,V,31.03.2026
183,https://dashboard-stroi.mos.ru/dashboard/302,IG0276-10-0001-001,022-0458,"Жилой дом с подземной автостоянкой, инженерными сетями и благоустройством территории (со сносом жилых зданий по адресам: ул. Летчика Бабушкина, дом 35, к. 1, дом 35, к. 2) по адресу: район Бабушкинский микрорайоны 10, 13, зона № 4.3 (СВАО).",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""",Н/Д,30.6.2026,0,0-5,отсутствует,V,,,,,,,,,,V,,V,31.03.2026
184,https://dashboard-stroi.mos.ru/dashboard/303,IG0375-10-0001-001,022-0460,"«Жилой дом с инженерными сетями и благоустройством территории (со сносом жилого здания по адресу: ул. Летчика Бабушкина, дом 39, к. 1) по адресу: Российская Федерация, город Москва, внутригородская территория муниципальный округ Бабушкинский, улица Лётчика Бабушкина, земельный участок 39/1/1 (Северо-Восточный административный округ)»",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""КОНЦЕРН МОНАРХ""",30.10.2026,0,0-5,отсутствует,V,,,,,,,,,,V,,V,31.03.2026
185,https://dashboard-stroi.mos.ru/dashboard/304,IH4581-10-0001-001,022-0360,"Жилой дом с инженерными сетями и благоустройством территории (со сносом жилых домов по адресу: Самаркандский б-р. д.15 к.2 и Самаркандский б-р. д.15 к.3) по адресу: Российская Федерация, город Москва, внутригородская территория муниципальное образование Выхино-Жулебино, Самаркандский бульвар, земельный участок 15/2 (ЮВАО)",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""ГК СУ-555""",30.7.2026,30,21-40,отсутствует,V,,V,,,,,,V,,V,,V,31.03.2026
186,https://dashboard-stroi.mos.ru/dashboard/305,HH5057-10-0001-001,024-0756,"«Жилой дом с инженерными сетями и благоустройством территории (со сносом жилого дома по адресу: улица Василисы Кожиной, дом 8, корпус 1)» по адресу: г. Москва, внутригородское муниципальное образование Филевский Парк, улица Василисы Кожиной, земельный участок 8/1 (Василисы Кожиной ул., вл. 8, корп. 1) (Западный административный округ)",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""ПТС-Р""",30.11.2026,0,0-5,отсутствует,V,,,,,,,,,,V,,V,31.03.2026
187,https://dashboard-stroi.mos.ru/dashboard/306,HH4955-10-0001-001,024-0757,"«Жилой дом с инженерными сетями и благоустройством территории (со сносом жилых домов по адресам: 3-я Филевская улица, дом 8, корпус 1; 3-я Филевская улица, дом 10; Кастанаевская улица, дом 3)» по адресу: г. Москва, внутригородское муниципальное образование Филевский Парк, улица 3-я Филевская, земельный участок 10 (3-я Филевская ул., вл.3) (Западный административный округ)",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""ПТС-Р""",30.11.2026,0,0-5,отсутствует,V,,,,,,,,,,V,,V,31.03.2026
188,https://dashboard-stroi.mos.ru/dashboard/308,HG9882-10-0001-001,022-0471,"«Жилой дом с инженерными сетями и благоустройством территории (со сносом жилых зданий по адресам: г. Москва, район Бабушкинский, ул. Искры, д. 13, корпус 2; д.13, корпус 3) по адресу: Российская Федерация, город Москва, внутригородское муниципальное образование - муниципальный округ Бабушкинский в городе Москве, улица Искры, земельный участок 13А (Северо-Восточный административный округ)»",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""КОНЦЕРН МОНАРХ""",30.10.2026,0,0-5,отсутствует,V,,,,,,,,,,V,,V,31.03.2026
